name,code,sector,marketCapital,closePrice,peRatio,price
Nidhi Granites Ltd,NIDHGRN,,5.2725,70.3,75.32142857,0
Corporate Courier and Cargo Ltd,CORPOCO,,4.4856,6.23,16.61333333,0
Ngl Fine Chem Ltd,NGLFINE,,1664.946578,2694.95,29.35378311,0
Uniroyal Industries Ltd,UNIROYAL,,10.09610712,12.21,-10.97402948,0
Adcon Capital Services Ltd,ADCON,,5.5823292,15.72,46.51941,0
NMS Resources Global Ltd,NMSRESRC,,7.73942,25.75,14.33225926,0
MFS Intercorp Ltd,MFSINTRCRP,,5.8861889,13.61,-588.61889,0
Scan Steels Ltd,SCANSTL,,236.3706119,45.15,7.691851999,0
Starlog Enterprises Ltd,STARLOG,,15.83232115,13.23,-0.365305057,0
Bright Brothers Ltd,BRIGHTBR,,88.41285777,155.65,15.51102768,0
Garnet Construction Ltd,GARNET,,29.611686,21.3,2.338995735,0
Emmessar Biotech and Nutrition Ltd,EMMESSA,,14.638573,29.3,10.09556759,0
Nettlinx Ltd,NETTLINX,,71.41643376,62.3,-102.0234768,0
Sugal and Damani Share Brokers Ltd,SUGALDAM,,5.512506174,8.82,-15.31251715,0
Dugar Housing Developments Ltd,DUGARHOU,,,4.2,0,0
Nicco Parks & Resorts Ltd,NICCOPAR,,222.3,47.5,-63.33333333,0
Sunil Industries Ltd,SUNILTX,,6.321,15.05,8.779166667,0
NTC Industries Ltd,NTCIND,,142.79052,119.55,17.76001493,0
Asahi Industries Ltd,ASAHIIND,,21.26161664,3.2,-8.573232516,0
Regent Enterprises Ltd,REGENTRP,,6.18942438,1.85,-12.89463413,0
White Organic Agro Ltd,WHITEORG,,26.635,7.61,88.78333333,0
Gopala Polyplast Ltd,GOPALA,,790.7174158,772.65,12.42875536,0
Nhc Foods Ltd,NHCFOODS,,19.08655,16.1,13.83083333,0
Tatia Global Vennture Ltd,TATIAGLOB,,43.06008,2.84,-6.74922884,0
N2N Technologies Ltd,NNTL,,2.2596483,7,-0.45192966,0
Starlite Components Ltd,STARLITE,,3.7278,2.18,-3.1065,0
Alfa Transformers Ltd,ALFATRAN,,8.2355805,9,-0.698522519,0
Decipher Labs Ltd,DECIPHER,,30.3,30,21.4893617,0
Adarsh Plant Protect Ltd,ADARSHPL,,8.5932705,8.67,39.06032045,0
Shilp Gravures Ltd,SHILGRAVQ,,66.909824,108.8,6.521425341,0
RLF Ltd,RLF,,3.705875593,3.71,-5.701347066,0
Elegant Marbles and Grani Industries Ltd,ELEMARB,,34.4406,94.1,-44.72805195,0
Ecoplast Ltd,ECOPLAST,,22.275,74.25,111.375,0
Ram Ratna Wires Ltd,RAMRAT,,281.49,127.95,18.91733871,0
Link Pharmachem Ltd,LINKPH,,17.18499816,38.7,15.6227256,0
Sanblue Corporation Ltd,SANBLUE,,12.8989035,25.8,-41.60936613,0
IM+ Capitals Ltd,IMCAP,,24.40613109,69.7,14.3565477,0
Fischer Chemic Ltd,FISCHER,,1.892,110,12.61333333,0
Bijoy Hans Ltd,BIJHANS,,6.63004641,22.1,-66.3004641,0
Sibar Auto Parts Ltd,SIBARAUT,,12.2450991,7.41,-5.722008925,0
Jenburkt Pharmaceuticals Ltd,JENBURPH,,261.2962364,569.35,15.8265437,0
Span Divergent Ltd,SDL,,7.378820197,13.51,-1.317646464,0
Punjab Communications Ltd,PUNJCOMMU,,41.48129925,34.5,-3.485823466,0
Ahmedabad Steel Craft Ltd,AHMDSTE,,6.97686,17.05,-33.22314286,0
Solid Stone Co Ltd,SOLIDSTON,,13.3424,24.8,-17.10564103,0
Isl Consulting Ltd,ISLCONSUL,,36.6,15.25,228.75,0
Dhanalaxmi Roto Spinners Ltd,DHANROTO,,32.723517,83.9,8.099880446,0
Solid Containers Ltd,SOLIDCO,,15.9902704,36.5,-7.106786844,0
Titan Biotech Ltd,TITANBIO,,245.5558455,297.15,8.096137339,0
Southern Latex Ltd,SOUTLAT,,8.2275856,11.18,45.70880889,0
BNK Capital Markets Ltd,BNKCAP,,311.05,311.05,20.86183769,0
Ventura Textiles Ltd,VENTURA,,15.95169698,8.2,-3.21606794,0
Capricorn Systems Global Solutions Ltd,CAPRICORN,,2.193804,5.49,-4.985918182,0
Veejay Lakshmi Engineering Works Ltd,VJLAXMIE,,22.367079,44.1,-7.505731208,0
Ambar Protein Industries Ltd,AMBARPIL,,9.60825,16.71,2.776950867,0
Oswal Yarns Ltd,OSWAYRN,,2.34585,5.85,234.585,0
K I C Metaliks Ltd,KAJARIR,,179.96472,50.7,17.20504015,0
D & H India Ltd,DHINDIA,,15.54,21,-19.67088608,0
Mahalaxmi Rubtech Ltd,MHLXMIRU,,103.8315436,77.95,17.13391809,0
Vista Pharmaceuticals Ltd,VISTAPH,,37.93451812,10.31,-20.07117361,0
Yash Management and Satellite Ltd,YASHMGM,,14.875,8.75,10.4020979,0
Thakkers Developers Ltd,THAKDEV,,65.52,72.8,5.777777778,0
Palsoft Infosystems Ltd,PALSOFT,,1.261302,4.2,-63.0651,0
Avonmore Capital & Management Services Ltd,AVONMORE,,108.005505,44.5,4.952109354,0
Libord Finance Ltd,LIBORDFIN,,5.5735,3.55,69.66875,0
Sandu Pharmaceuticals Ltd,SANDUPHQ,,35.405,50,32.48165138,0
Cityman Ltd,CITYMAN,,5.5229192,4.72,-25.10417818,0
Zim Laboratories Ltd,ZIMLAB,,201.4000312,124,27.51366546,0
Accel Ltd,ACCEL,,62.4801115,10.96,-77.13594012,0
Spectra Industries Ltd,SPECTRA,,3.4755435,4.91,-0.630770145,0
Haria Exports Ltd,HARIAEXPO,,4.7586,4.12,4.44728972,0
Macro International Ltd,MACINTR,,3.84689976,9.68,2.21759E+17,0
Samtex Fashions Ltd,SAMTEX,,11.2495,1.51,-1.40443196,0
Sri KPR Industries Ltd,SRIKPRIND,,38.07536355,18.9,3.949726509,0
Asian Tea & Exports Ltd,ASIANTNE,,21.7,21.7,5.945205479,0
Jyoti Resins and Adhesives Ltd,JYOTIRES,,343.36,858.4,28.23684211,0
Regency Trust Ltd,REGTRUS,,1.39,1.39,-5.148148148,0
Texel Industries Ltd,TEXELIN,,47.77695128,57.25,22.43049356,0
Royale Manor Hotels and Industries Ltd,RAYALEMA,,47.071516,27.8,168.1125571,0
Roto Pumps Ltd,ROTO,,525.7384461,340.2,28.66621844,0
Sangal Papers Ltd,SANPA,,14.37986,110,21.46247761,0
Axel Polymers Ltd,AXELPOLY,,45.4790712,53.4,239.3635326,0
Savani Financials Ltd,SAVFI,,5.62,14.05,112.4,0
Basant Agro Tech (India) Ltd,BASANTGL,,107.3935875,11.85,12.21770051,0
Mideast Integrated Steels Ltd,MESCON,,149.18075,10.82,-2.495913502,0
Som Datt Finance Corporation Ltd,SODFC,,38.8309236,38.8,8.765445508,0
United Textiles Ltd,UNITEDTE,,2.598,8.66,-51.96,0
Blue Cloud Softech Solutions Ltd,BLUECLOUDS,,44.947464,12.05,4494.7464,0
Ajwa Fun World and Resort Ltd,AJWAFUN,,7.00983,10.97,-7.080636364,0
MFL India Ltd,MFLINDIA,,14.41168,0.4,4.633980707,0
Sharanam Infraproject and Trading Ltd,SIPTL,,4.200084,0.84,,0
NCC Blue Water Products Ltd,NCCBLUE,,2.37925,3.07,5.948125,0
Sarda Proteins Ltd,SRDAPRT,,6.437607,37.3,-321.88035,0
Expo Gas Containers Ltd,EXPOGAS,,12.754388,6.7,-5.248719342,0
National Plastic Industries Ltd,NATPLAS,,31.131936,34.1,13.13583797,0
Kabsons Industries Ltd,KABSON,,13.9704,8,12.70036364,0
Hindustan Adhesives Ltd,HINDADH,,130.5423945,255.15,14.93620074,0
Rubfila International Ltd,RUBFILA,,538.6052253,99.25,16.1162545,0
Blue Pearl Texspin Ltd,BPTEX,,0.373248,14.58,,0
Lippi Systems Ltd,LIPPISYS,,11.193,15.99,-26.65,0
Salguti Industries Ltd,SALGUTI,,11.380417,15.1,94.83680833,0
Alan Scott Industriess Ltd,ALAN SCOTT,,16.80259529,92.05,,0
Rajoo Engineers Ltd,RAJOOENG,,140.9054175,22.9,11.67401968,0
BKV Industries Ltd,BKV,,9.902542344,6.41,47.15496354,0
Bharat Immunologicals and Biologicals Corporation Ltd,BIBCL,,233.6038,54.1,-17.87328233,0
Unimode Overseas Ltd,UNIMOVR,,0.62981985,12.57,-62.981985,0
Pro Fin Capital Services Ltd,PROFINC,,24.098129,34.1,-3.41333272,0
Cressanda Solutions Ltd,CRESSAN,,64.3584283,2.12,,0
Photoquip (India) Ltd,PHOTOQUP,,6.265044,13.05,-2.860750685,0
Welcure Drugs and Pharmaceuticals Ltd,WELCURE,,10.3232444,7.64,206.464888,0
Natural Capsules Ltd,NATCAPSUQ,,97.23012,156,14.07092909,0
Wim Plast Ltd,WIMPLAST,,553.054812,460.75,17.22375621,0
Indo Amines Ltd,INDOAMIN,,703.2639781,198.95,18.7038292,0
Seasons Furnishings Ltd,SEASONF,,2.6100467,3.53,-0.981220564,0
Tai Industries Ltd,TAIIND,,16.5,27.5,6.043956044,0
Shree Rajeshwaranand Paper Mills Ltd,SRPML,,2.0916,1.68,-0.144248276,0
Sikozy Realtors Ltd,SIKOZY,,5.171628,1.16,1.49062E+17,0
Monarch Networth Capital Ltd,MONARCH,,413.5795798,133.2,16.99176581,0
Enterprise International Ltd,ENTRINT,,3.7844728,12.68,5.484743188,0
KMC Speciality Hospitals India Ltd,KMCSHIL,,1051.082825,64.45,82.18004887,0
Eureka Industries Ltd,EUREKAI,,2.135,2.44,,0
Coastal Roadways Ltd,COARO,,6.680116215,16.11,12.14566585,0
Morarka Finance Ltd,MORARKFI,,33.4280925,74.25,49.89267537,0
Cian Agro Industries & Infrastructure Ltd,CIANAGRO,,114.7421695,41,43.62820133,0
Shukra Pharmaceuticals Ltd,SHUKRAPHAR,,8.87737725,56.7,295.912575,0
N D A Securities Ltd,NDASEC,,15.683976,30.8,40.21532308,0
Alufluoride Ltd,ALUFLUOR,,234.3016407,299.6,-426.0029831,0
Jasch Industries Ltd,JASCH,,145.8171,128.7,12.84732159,0
Riga Sugar Co Ltd,RIGASUG,,9.8215154,6.8,-0.20724869,0
Marsons Ltd,MARSONS,,174.75,13.98,-78.71621622,0
Pulsar International Ltd,PULSRIN,,0.594,1.98,-9.9,0
GSB Finance Ltd,GSBFIN,,5.58,9.3,19.24137931,0
Supra Trends Ltd,SUPRATRE,,1.345,26.9,-16.8125,0
Parker Agro Chem Exports Ltd,PARKERAC,,2.370384,4.96,-1.08733211,0
Midwest Gold Ltd,MIDWEST,,7.9461,24.3,-5.716618705,0
Sita Enterprises Ltd,SITAENT,,4.65,15.5,16.03448276,0
Sterling Greenwoods Ltd,STRGRENWO,,8.07660564,19.05,-25.23939262,0
Gagan Gases Ltd,GAGAN,,5.7520505,12.73,191.7350167,0
Mangalam Organics Ltd,MANORG,,712.5185858,831.95,8.393433688,0
Premier Capital Services Ltd,PREMCAP,,16.56623124,4.47,-39.44340771,0
iStreet Network Ltd,ISTRNETWK,,5.3889,2.53,-48.99,0
Linaks Micro Electronics Ltd,LINAKS,,1.5775123,0.91,-4.263546757,0
IB Infotech Enterprises Ltd,IBINFO,,2.106786045,16.45,-23.40873383,0
Longview Tea Co Ltd,LONTE,,3.583814,11.96,-2.357772368,0
Choksi Laboratories Ltd,CHOKSILA,,13.61708917,19.55,-5.217275542,0
Balurghat Technologies Ltd,BALTE,,18.5822,10.21,-20.19804348,0
Virat Crane Industries Ltd,VIRATCRA,,60.96489375,29.85,10.06021349,0
Sarup Industries Ltd,SARUPINDUS,,7.529306,23.15,-1.726905046,0
IEL Ltd,INDXTRA,,7.37616893,22.1,56.739761,0
Veerhealth Care Ltd,VEERHEALTH,,7.38496347,10.65,19.95936073,0
Beryl Drugs Ltd,BERLDRG,,6.288908,12.4,27.34307826,0
Alpine Housing Development Corporation Limited,ALPINEHOU,,36.3758808,21,12.76346695,0
Euro Leder Fashion Ltd,EUROLED,,5.860416,13.1,27.90674286,0
Narbada Gems and Jewellery Ltd,NARBADA,,55.18042685,36.35,27.18247628,0
Scanpoint Geomatics Ltd,SCANPGEOM,,157.3113111,19.65,77.4932567,0
OTCO International Ltd,OTCO,,11.06180636,8.53,26.33763419,0
Cenlub Industries Ltd,CENLUB,,47.60819879,102.1,11.84283552,0
Pazel International Ltd,PAZEL,,8.2767,0.47,15.91673077,0
Porwal Auto Components Ltd,PORWAL,,35.636,23.6,37.9106383,0
Atlas Jewellery India Ltd,AJIL,,393.559224,39.1,-78.71184481,0
Ashok Alco-Chem Ltd,ASHOKALC,,44.1632928,96,12.87559557,0
JD Orgochem Ltd,JDORGOCHEM,,5.83,4.4,-6.858823529,0
Hemo Organic Ltd,HEMORGANIC,,2.9980035,8.65,-59.96007,0
Magna Electro Castings Ltd,MAGNAELQ,,72.2631758,170.75,13.92354062,0
Easy Fincorp Ltd,WEIZFIN,,6.83795,279.1,-341.8975,0
Ushakiran Finance Ltd,USHAKIRA,,1.979621,7.78,7.33192963,0
Vivo Bio Tech Ltd,VIVOBIOT,,96.4486908,67.9,16.95056077,0
Shaba Chemicals Ltd,SHABCHM,,,,,0
Pioneer Agro Extracts Ltd,PIONAGR,,3.162579,7.3,8.322576316,0
Dutron Polymers Ltd,DUTRON,,130.11,216.85,56.81659389,0
Dolphin Medical Services Ltd,DOLPHMED,,4.243086512,2.81,-13.68737585,0
Worldwide Aluminium Ltd,WWALUM,,2.05167407,8.98,205.167407,0
Sharad Fibres and Yarn Processors Ltd,SHARDFI,,5.3444736,12.24,0.356535931,0
Garware Synthetics Ltd,GARWSYN,,8.074371,13.9,13.92132931,0
Bharat Parenterals Ltd,BPLPHARMA,,210.2500939,366.95,10.32155591,0
Iykot Hitech Toolroom,IYKOTHITE,,5.329584,8.76,177.6528,0
Jatalia Global Ventures Ltd,JATALIA,,1.3711164,3.7,-1.023221194,0
Tirupati Starch & Chemicals Ltd,TIRUSTA,,37.1040651,53,36.02336417,0
Priya Ltd,PRIYALT,,2.4288607,8.09,-0.440010996,0
Gujarat Cotex Ltd,GUJCOTEX,,2.336016,1.64,-12.97786667,0
Bharat Bhushan Finance And Commodity Brokers Ltd,BHARAT,,7.808724,23.1,260.2908,0
KMG Milk Food Ltd,KMGMILK,,7.9993368,15.08,39.996684,0
UTL Industries Ltd,UTLINDS,,16.80705,5.1,50.93045455,0
Vivid Global Industries Ltd,VIVIDIND,,,27.45,0,0
KSE Ltd,KSE,,736.016,2300.05,6.51745329,0
Systematix Corporate Services Ltd,SYSTMTXC,,532.1256767,409.95,403.1255127,0
Pharmaids Pharmacuticals Ltd,PHARMAID,,16.08552504,15.6,178.728056,0
Shahi Shipping Ltd,SHAHISHIP,,7.073498512,4.88,-6.204823256,0
Shivagrico Implements Ltd,SHIVAGR,,4.9033008,9.78,49.033008,0
Gayatri BioOrganics Ltd,GAYATRIBI,,74.37600605,9.44,-148.7520121,0
AARV Infratel Ltd,AARVINFRA,,,2.25,0,0
Datiware Maritime Infra Ltd,DATIWARE,,9.025,18.05,-6.785714286,0
National Plywood Industries Ltd,NATPLY,,15.40171875,6.25,21.39127604,0
VCK Capital Market Services Ltd,VCKCAP,,2.153968068,2.38,-8.284492569,0
Promact Impex Ltd,PROMACT,,1.4521314,2.23,-2.234048308,0
Conart Engineers Ltd,CONART,,10.6446,33.9,10.23519231,0
Jauss Polymers Ltd,JAUSPOL,,2.520938375,5.45,-1.465661846,0
Superior Industrial Enterprises Ltd,SIEL,,25.207,18.2,8.105144695,0
R T Exports Ltd,RTEXPO,,2.1795,5,-36.325,0
Rishiroop Ltd,RISHIROOP,,118.1616878,121.8,3.938722928,0
Pratik Panels Ltd,PRATIK,,1.536009,3.94,-3.413353333,0
Surbhi Industries Ltd,SURBHIN,,0,1.8,0,0
Asian Petro Products and Exporters Ltd,ASINPET,,28.8252,45.9,110.8661538,0
Dhanlaxmi Fabrics Ltd,DHANFAB,,20.1226795,23.45,26.47720987,0
Sky Industries Ltd,SKYIND,,55.76954017,82.15,68.85128417,0
Poona Dal and Oil Industries Ltd,POONADAL,,28.56854,50.05,26.45235185,0
Narmada Macplast Drip Irrigation Systems Ltd,NARMP,,1.652088,4.56,-165.2088,0
Bhaskar Agro Chemicals Ltd,BHASKAGR,,20.18732788,38.75,23.7497975,0
Yarn Syndicate Ltd,YARNSYN,,2.4675,6.61,-7.05,0
Phoenix International Ltd,PHOENXINTL,,31.900164,19,39.38291852,0
Elegant Floriculture & Agrotech (India) Ltd,ELEFLOR,,5.68,2.84,-12.90909091,0
Patels Airtemp (India) Ltd,PATELSAI,,93.7233864,184.85,8.257567084,0
South Asian Enterprises Ltd,SAENTER,,12.06,30.15,-120.6,0
Taneja Aerospace and Aviation Ltd,TANAA,,199.445888,80,32.11689018,0
Sharat Industries Ltd,SHINDL,,104.0090625,47.25,40.15793919,0
Winsome Breweries Ltd,WINSOMBR,,32.925991,11.9,-18.19115525,0
Laffans Petrochemicals Ltd,LAFFANSQ,,33.68,42.1,10.05373134,0
Modern Shares and Stockbrokers Ltd,MODRNSH,,5.557413,18.96,185.2471,0
Athena Global Technologies Ltd,ATHENAGLO,,103.16982,87,-17.60577133,0
ASM Technologies Ltd,ASMTEC,,259.05,259.05,30.44065805,0
Welterman International Ltd,WELTI,,1.2924183,2.91,-6.802201579,0
ABC India Ltd,ABCINDQ,,41.68560024,76.95,16.80870977,0
Raaj Medisafe India Ltd,RAAJMEDI,,49.82082266,45.55,21.5674557,0
Real Strips Ltd,REALSTR,,4.485,7.5,-0.320357143,0
Southern Magnesium and Chemicals Ltd,SOUTHMG,,9.84,32.8,-98.4,0
Medinova Diagnostic Services Ltd,MEDINOV,,43.2704094,43.35,21.42099475,0
Riddhi Siddhi GluCo Biols Ltd,RIDDHI,,257.3852746,361,-5.502036652,0
Arcee Industries Ltd,ARCEEIN,,5.24155254,10.2,13.79355932,0
Metroglobal Ltd,METROGLOBL,,94.17295313,76.35,13.20798782,0
Alexander Stamps and Coin Ltd,ALEXANDER,,14.6448,16.95,292.896,0
Sylph Technologies Ltd,SYLPH,,5.6024,3.76,560.24,0
Tulasee Bio-Ethanol Ltd,TULASEEBIOE,,18.85792,32,-125.7194667,0
Kanel Industries Ltd,KANELIND,,11.1395262,6.05,-65.52662471,0
Lee & Nee Softwares (Exports) Ltd,LEENEE,,27.775452,4.98,66.13202857,0
Foundry Fuel Products Ltd,FFPL,,3.8329625,4.78,-14.19615741,0
Dharani Finance Ltd,DHARFIN,,3.346248,6.7,,0
Bacil Pharma Ltd,BACPHAR,,5.20676,8.84,-22.63808696,0
Coral Laboratories Ltd,CORALAB,,130.953653,366.55,9.650232351,0
Transglobe Foods Ltd,TRANSFD,,1.261310975,87.05,-126.1310975,0
Vision Cinemas Ltd,VISIONCINE,,13.52751866,1.91,-35.5987333,0
Kkalpana Industries (India) Ltd,KKALPANAIND,,430.3836548,45.75,18.04543626,0
Margo Finance Ltd,MARGOFIN,,10.511,23,65.69375,0
Shree Bhavya Fabrics Ltd,SBFL,,10.602,11.16,353.4,0
K&R Rail Engineering Ltd,KRRAIL,,54.2835612,34.4,12.8027267,0
Indrayani Biotech Ltd,INDRANIB,,82.31639676,24.05,-7.343121923,0
Datasoft Application Software (India) Ltd,DATASOFT,,0.311256,2.75,-3.8907,0
Nova Iron and Steel Ltd,NOVIS,,47.81254262,13.23,-0.915422987,0
Tamil Nadu Steel Tubes Ltd,TNSTLTU,,6.406,12.5,-9.56119403,0
OK Play India Ltd,OKPLA,,61.0818057,31.8,-7.606700585,0
Aditya Spinners Ltd,ADITYASP,,19.08461232,11.4,-46.54783493,0
Gem Spinners India Ltd,GEMSPIN,,10.4332383,1.7,-17.10366934,0
SVC Industries Ltd,SVCIND,,47.29765208,2.9,-9.772242165,0
Bansisons Tea Industries Ltd,BANSTEA,,0,3.07,0,0
Piccadily Sugar and Allied Industries Ltd,PICCASUG,,28.67283179,12.33,31.50860636,0
Sharda Ispat Ltd,SHRDAIS,,35.5376,70,10.30075362,0
Gujarat Credit Corporation Ltd,GUJCRED,,19.325,7.73,-96.625,0
Ritesh Properties and Industries Ltd,RPIL,,334.3991383,288.5,39.62075098,0
Welspun Specialty Solutions Ltd,WELSPLSOL,,735.2336594,13.87,7.888773169,0
Aditya Ispat Ltd,ADITYA,,5.40885,10.11,13.19231707,0
VXL Instruments Ltd,VXLINSTR,,9.0741888,6.81,-3.99744,0
Ramasigns Industries Ltd,RAMASIGNS,,12.41925,4.35,47.76634615,0
Gujarat Natural Resources Ltd,GNRL,,76.05571249,11.93,-18.15172136,0
Everlon Synthetics Ltd,EVERLON,,20.4930648,36.45,227.70072,0
Syncom Formulations (India) Ltd,SYNCOMF,,773.516196,9.32,26.50843715,0
Pradeep Metals Ltd,PRADPME,,133.8425,77.5,16.60576923,0
Indo Euro Indchem Ltd,INDOEURO,,8.69232,9.6,144.872,0
VSF Projects Ltd,VSFPROJ,,6.455845,11,40.34903125,0
Pan Electronics India Ltd,PANELEC,,19.48,48.7,5.763313609,0
Envair Electrodyne Ltd,ENVAIREL,,14.4768,31.2,-9.048,0
Glittek Granites Ltd,GLITTEKG,,5.840865,2.25,-1.88415,0
Yogi Infra Projects Ltd,YOGISUNG,,8.085984,4.8,-26.95328,0
S R Industries Ltd,SRIND,,4.0330675,2.05,-1.510512172,0
Gujarat Terce Laboratories Ltd,GUJTERC,,11.204653,15.1,-4.446290873,0
Steel Cast Ltd,STEELCAS,,631.6904,312.1,52.50959268,0
Indian Sucrose Ltd,INDSUCR,,68.34118694,44.2,3.055037414,0
Vintron Informatics Ltd,VINTRON,,7.9922916,1.02,-2.569868682,0
Cindrella Hotels Ltd,CINDHO,,8.028,22.3,-10.035,0
Suditi Industries Ltd,SUDTIND-B,,24.5757722,14,-1.399531446,0
Panchmahal Steel Ltd,PANCHMAHQ,,190.1155485,99.65,19.37977049,0
Gujarat Containers Ltd,GUJCONT,,40.14325,71.05,14.0361014,0
Kartik Investments Trust Ltd,KARTKIN,,15.04016,616.4,-1504.016,0
Rasandik Engineering Industries India Ltd,RASANDIK,,51.952625,86.95,-9.003921144,0
Mewat Zinc Ltd,MEWATZI,,5.12,12.8,512,0
Swarnsarita Gems Ltd,SWARNSAR,,41.962368,20.1,7.657366423,0
One Global Service Provider Ltd,ONEGLOBAL,,17.7617675,25,7.62307618,0
Evexia Lifecare Ltd,EVEXIA,,402.5666645,13,312.0671818,0
Incap Ltd,INCAP,,12.473676,24.3,21.14182373,0
Prime Industries Ltd,PRIMIND,,9.078972,5.8,53.40571765,0
Olympia Industries Ltd,OLYMPTX,,22.3474447,37.1,111.7372235,0
Divyashakti Granites Ltd,DIVSHKT,,74.08989705,72.15,11.76030112,0
Frontier Springs Ltd,FRONTSP,,115.2605244,292.65,14.75806971,0
Amrapali Industries Ltd,AMRAPLIN,,52.64441754,10.24,21.93517397,0
Camex Ltd,CAMEXLTD,,31.544883,30.9,23.19476691,0
Genesis IBRC India Ltd,GENESIS,,10.153,7.81,-84.60833333,0
Shristi Infrastructure Development Corporation Ltd,SHRISTI,,107.226,48.3,-1.581971083,0
Duro Pack Ltd,DUROPACK,,13.70772,26,12.93181132,0
Gujarat Intrux Ltd,GUJINTRX,,40.53654,118,10.47455814,0
Sobhaygya Mercantile Ltd,SOBME,,0.0432,1.8,0.005475285,0
Parth Industries Ltd,PARTIND,,,1,0,0
Mesco Pharmaceuticals Ltd,MESPHAR-B,,8.7988198,4.33,,0
Bambino Agro Industries Ltd,BAMBINO,,212.9952594,265.95,24.73812536,0
Neo Infracon Ltd,NEOINFRA,,13.373136,25.2,12.49825794,0
SBEC Systems (India) Ltd,SBECSYS,,,,0,0
Amarjothi Spinning Mills Ltd,AMARJOTHI,,113.43375,168.05,7.202142857,0
Shreyas Intermediates Ltd,SHREYASI,,34.718411,4.9,-23.77973356,0
Norris Medicines Ltd,NORRIS,,11.2507875,11.25,-2.268303931,0
Modern Dairies Ltd,MODAIRY,,22.29378712,9.56,-0.641732502,0
Raghuvir Synthetics Ltd,RAGHUSYN,,595.5875,153.7,100.9470339,0
ACI Infocom Ltd,ACIIN,,15.0267624,1.36,79.08822316,0
Shree Steel Wire Ropes Ltd,SSWRL,,7.7488866,23.4,8.805552955,0
John Cockerill India Ltd,COCKERILL,,477.2396265,966.5,-16.42256113,0
Orient Beverages Ltd,ORIBEVER,,14.3199375,66.25,-1.778874224,0
Ishita Drugs and Industries Ltd,ISHITADR,,15.25053,51,18.37413253,0
Omnitex Industries (India) Ltd,OMNITEX,,9.2700405,22.05,-54.52965,0
Simplex Castings Ltd,SIMPLEXCAS,,26.854656,43.8,24.86542222,0
Best Eastern Hotels Ltd,BESTEAST,,42.125,25,-73.90350877,0
ITL Industries Ltd,ITL,,46.195173,140.1,9.313542944,0
Tarai Foods Ltd,TARAI,,9.89229096,5.58,-41.217879,0
Morgan Ventures Ltd,MORGAN,,13.6800034,13.82,9.434485103,0
Standard Surfactants Ltd,STDSFAC,,86.378746,120.85,39.62327798,0
Universal Starch Chem Allied Ltd,UNIVSTAR,,39.018,92.9,6.13490566,0
Crestchem Ltd,CRSTCHM,,11.175,37.25,19.60526316,0
Mideast Portfolio Management Ltd,MIDEASTP,,1.56433,3.11,156.433,0
Kamadgiri Fashion Ltd,KAMADGIRI,,20.42541108,34.8,-3.5216226,0
Inter Globe Finance Ltd,INTRGLB,,9.551213,14,-14.25554179,0
Suraj Industries Ltd,SURJIND,,22.317,25.8,60.31621622,0
Jattashankar Industries Ltd,JATTAINDUS,,8.4451675,19.25,14.31384322,0
Ludlow Jute & Specialities Ltd,LUDLOWJUT,,93.9416064,87.2,3131.38688,0
TMT (India) Ltd,TMTIND-B1,,,,0,0
Madhur Industries Ltd,MADHURIND,,1.86095,4.55,1.21905E+16,0
Indsil Hydro Power and Manganese Ltd,INDSILHYD,,109.6359763,39.45,-2.344151727,0
Synthiko Foils Ltd,SYNTHFO,,9.1785,52.75,23.53461538,0
Jaihind Synthetics Ltd,JAIHINDS,,4.273299,5,427.3299,0
Pasari Spinning Mills Ltd,PASARI,,5.3958,3.91,23.46,0
Multibase India Ltd,MULTIBASE,,278.7758,220.9,41.60832836,0
Neogem India Ltd,NOGMIND,,2.467944,3.02,-4.11324,0
Royal Cushion Vinyl Products Ltd,ROYALCU,,10.87255801,9.01,5.409232842,0
Ashram Online Com Ltd,ASHRAM,,7.68,6.4,-11.81538462,0
Shervani Industrial Syndicate Ltd,SHERVANI,,67.82256198,251.1,10.18356786,0
Prima Agro Ltd,PRIMAGR,,18.649691,35.9,4.831526166,0
Nikhil Adhesives Ltd,NIKHILAD,,302.626541,658.7,19.32481105,0
Vippy Spin Pro Ltd,VIPPYSP,,59.5218,101.4,15.03075758,0
MPL Plastics Ltd,MPL,,6.1985616,4.96,-9.115531765,0
Prime Urban Development India Ltd,PRIMEURB,,23.9525964,8.99,-14.00736632,0
Spenta International Ltd,SPENTA,,16.61359926,60.1,-10.44880457,0
Shetron Ltd,SHETR,,28.81056,32,-14.55078788,0
Supertex Industries Ltd,SUPERTEX,,8.80086432,7.76,15.71582914,0
Transgene Biotek Ltd,TRABI,,30.76262,4.06,-2.949436242,0
Super Tannery Ltd,SUPTANERY,,51.07139928,4.73,10.72928556,0
Timex Group India Ltd,TIMEX,,664.251,65.8,-82.92771536,0
Arihant Tournesol Ltd,ARHNTTO,,5.1966075,5.25,-34.64405,0
Mehta Integrated Finance Ltd,MEHIF,,3.275,6.55,-81.875,0
Uniroyal Marine Exports Ltd,UNRYLMA,,7.0172985,10.83,-16.70785357,0
Manor Estates and Industries Ltd,KARANWO,,3.85398,4.68,-10.14205263,0
Mahalaxmi Seamless Ltd,MAHALXSE,,4.040271,7.65,10.1006775,0
Ajanta Soya Ltd,AJANTSOY,,197.3442915,122.6,7.843572793,0
